latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
12.681,106.718,315.6,1.5,1.2,1/29/2021,600,A,26,6.0NRT,293.6,11.4,D
12.679,106.704,317.6,1.6,1.2,1/29/2021,600,A,66,6.0NRT,294,16.6,D
12.697,106.744,351.9,1.5,1.2,1/29/2021,600,A,96,6.0NRT,295.4,108.8,D
12.695,106.73,329.2,1.5,1.2,1/29/2021,600,A,66,6.0NRT,294.9,35.5,D
12.672,106.589,311.3,1.6,1.2,1/29/2021,600,A,44,6.0NRT,290.3,7.4,D
12.716,106.798,317.3,1.5,1.2,1/29/2021,600,A,58,6.0NRT,293.7,15.5,D
12.714,106.784,326.8,1.5,1.2,1/29/2021,600,A,80,6.0NRT,293.4,32.1,D
12.683,106.587,311.8,1.6,1.2,1/29/2021,600,A,38,6.0NRT,290.2,9,D
12.658,106.427,320.7,1.6,1.3,1/29/2021,600,A,73,6.0NRT,273.4,27.7,D
12.701,106.751,321.6,1.5,1.2,1/29/2021,600,A,43,6.0NRT,292.8,21.4,D
12.699,106.737,332.6,1.5,1.2,1/29/2021,600,A,86,6.0NRT,295.3,46.3,D
12.673,106.582,313.6,1.6,1.2,1/29/2021,600,A,55,6.0NRT,290.6,11.8,D
12.73,106.86,314.3,1.5,1.2,1/29/2021,600,A,65,6.0NRT,293.4,12.6,D
12.719,106.791,325.7,1.5,1.2,1/29/2021,600,A,81,6.0NRT,293.6,31.2,D
12.717,106.777,317.1,1.5,1.2,1/29/2021,600,A,26,6.0NRT,292,13.7,D
12.658,106.421,324.1,1.6,1.3,1/29/2021,600,A,74,6.0NRT,274.6,37.1,D
12.763,106.854,327.3,1.5,1.2,1/29/2021,600,A,79,6.0NRT,294.5,33.2,D
12.761,106.841,334.4,1.5,1.2,1/29/2021,600,A,87,6.0NRT,295,50,D
12.758,106.827,315.7,1.5,1.2,1/29/2021,600,A,31,6.0NRT,293.2,11,D
12.902,107.659,317.1,1.3,1.1,1/29/2021,600,A,54,6.0NRT,283.6,15.9,D
12.782,106.837,346.2,1.5,1.2,1/29/2021,600,A,94,6.0NRT,294.8,82.9,D
12.78,106.823,328.3,1.5,1.2,1/29/2021,600,A,61,6.0NRT,293.3,33.7,D
12.778,106.81,337.8,1.5,1.2,1/29/2021,600,A,89,6.0NRT,293.3,60.6,D
12.294,103.893,312.8,2.6,1.5,1/29/2021,600,A,29,6.0NRT,288.1,21.3,D
12.793,106.835,328.7,1.5,1.2,1/29/2021,600,A,79,6.0NRT,293.4,35.2,D
12.791,106.822,318.5,1.5,1.2,1/29/2021,600,A,32,6.0NRT,293.8,17.5,D
12.299,103.843,311.8,2.6,1.5,1/29/2021,600,A,59,6.0NRT,286.7,16.8,D
12.791,106.751,322.1,1.5,1.2,1/29/2021,600,A,77,6.0NRT,291.6,28,D
12.883,107.268,321.3,1.4,1.2,1/29/2021,600,A,65,6.0NRT,297.8,19.4,D
12.838,106.98,320.7,1.5,1.2,1/29/2021,600,A,76,6.0NRT,295.9,22.8,D
12.836,106.967,323.5,1.5,1.2,1/29/2021,600,A,79,6.0NRT,294.9,27.9,D
12.83,106.976,327.8,1.5,1.2,1/29/2021,600,A,82,6.0NRT,293.7,36.6,D
12.89,107.274,320.8,1.4,1.2,1/29/2021,600,A,66,6.0NRT,298.4,18,D
12.831,106.709,310.9,1.5,1.2,1/29/2021,600,A,14,6.0NRT,284.8,8.9,D
12.829,106.695,330.7,1.5,1.2,1/29/2021,600,A,84,6.0NRT,286.6,46.3,D
12.826,106.681,313.3,1.5,1.2,1/29/2021,600,A,58,6.0NRT,286.9,11.9,D
12.219,103.108,313.9,3,1.6,1/29/2021,600,A,61,6.0NRT,286,40.1,D
12.944,107.343,319.3,1.4,1.2,1/29/2021,600,A,40,6.0NRT,292.8,15.8,D
12.554,104.961,311,2.1,1.4,1/29/2021,600,A,40,6.0NRT,279.9,18.5,D
12.229,103.079,311.3,3,1.6,1/29/2021,600,A,32,6.0NRT,286.1,27.4,D
12.919,107.124,317.7,1.4,1.2,1/29/2021,600,A,72,6.0NRT,295,14,D
12.695,105.737,358.1,1.8,1.3,1/29/2021,600,A,99,6.0NRT,291,178.2,D
12.693,105.72,383.5,1.8,1.3,1/29/2021,600,A,100,6.0NRT,290.2,388.5,D
12.324,103.537,311.7,2.7,1.6,1/29/2021,600,A,62,6.0NRT,288.5,24.3,D
12.922,107.069,319.3,1.4,1.2,1/29/2021,600,A,68,6.0NRT,297.6,13.9,D
12.723,105.833,328.7,1.8,1.3,1/29/2021,600,A,83,6.0NRT,280.1,49.8,D
12.707,105.735,322.6,1.8,1.3,1/29/2021,600,A,56,6.0NRT,291.4,31.4,D
12.704,105.718,340.8,1.8,1.3,1/29/2021,600,A,91,6.0NRT,291.7,90.7,D
12.877,106.716,313.6,1.5,1.2,1/29/2021,600,A,62,6.0NRT,287.2,13,D
12.92,106.92,325.6,1.5,1.2,1/29/2021,600,A,80,6.0NRT,294.8,27.8,D
12.725,105.698,316.4,1.8,1.3,1/29/2021,600,A,21,6.0NRT,287.4,15.4,D
12.915,106.928,318.1,1.5,1.2,1/29/2021,600,A,61,6.0NRT,294.4,14.9,D
12.879,106.709,311.9,1.5,1.2,1/29/2021,600,A,31,6.0NRT,286.6,8.9,D
12.737,105.79,321.4,1.8,1.3,1/29/2021,600,A,74,6.0NRT,285.8,31.8,D
12.732,105.69,314.6,1.8,1.3,1/29/2021,600,A,64,6.0NRT,287.4,14.7,D
12.736,105.568,313.6,1.9,1.3,1/29/2021,600,A,62,6.0NRT,290.8,16,D
13.043,107.384,332.8,1.4,1.2,1/29/2021,600,A,85,6.0NRT,296.5,40.1,D
13.008,107.168,323.3,1.4,1.2,1/29/2021,600,A,76,6.0NRT,297.4,19.4,D
12.96,106.865,320.8,1.5,1.2,1/29/2021,600,A,75,6.0NRT,292.6,20,D
12.926,106.658,317.4,1.5,1.2,1/29/2021,600,A,48,6.0NRT,287.7,17.5,D
12.88,106.37,311.1,1.6,1.3,1/29/2021,600,A,50,6.0NRT,287,9.1,D
13.039,107.294,323.4,1.4,1.2,1/29/2021,600,A,78,6.0NRT,299,19.1,D
13.013,107.128,322,1.4,1.2,1/29/2021,600,A,46,6.0NRT,295.9,16.9,D
13.057,107.343,321.5,1.4,1.2,1/29/2021,600,A,41,6.0NRT,296.9,15.3,D
12.968,106.708,319.8,1.5,1.2,1/29/2021,600,A,66,6.0NRT,292.3,18.8,D
12.862,106.046,319.3,1.7,1.3,1/29/2021,600,A,67,6.0NRT,289.7,19.8,D
13.133,107.694,322,1.3,1.1,1/29/2021,600,A,68,6.0NRT,297.2,14.8,D
13.04,107.096,337.2,1.4,1.2,1/29/2021,600,A,85,6.0NRT,295.6,45.9,D
13.034,107.057,323.1,1.4,1.2,1/29/2021,600,A,50,6.0NRT,293.7,19.4,D
13.133,107.7,320,1.3,1.1,1/29/2021,600,A,49,6.0NRT,295.9,11.4,D
13.036,107.105,335.2,1.4,1.2,1/29/2021,600,A,78,6.0NRT,296,42.1,D
12.859,106.042,323.4,1.7,1.3,1/29/2021,600,A,64,6.0NRT,290.5,27.7,D
13.096,107.408,329.5,1.4,1.2,1/29/2021,600,A,78,6.0NRT,299,28.3,D
13.084,107.333,325.9,1.4,1.2,1/29/2021,600,A,79,6.0NRT,298.1,22.5,D
12.366,103.15,313.7,2.9,1.6,1/29/2021,600,A,48,6.0NRT,286.9,31.7,D
13.053,107.075,336.4,1.4,1.2,1/29/2021,600,A,86,6.0NRT,293.8,43.3,D
13.051,107.062,331.1,1.4,1.2,1/29/2021,600,A,58,6.0NRT,293.9,32.3,D
12.94,106.385,315.2,1.6,1.3,1/29/2021,600,A,32,6.0NRT,289.2,10.3,D
12.814,105.636,315.4,1.8,1.3,1/29/2021,600,A,65,6.0NRT,287.8,22.6,D
13.082,107.19,322.5,1.4,1.2,1/29/2021,600,A,76,6.0NRT,291.7,19.4,D
13.065,107.087,326.8,1.4,1.2,1/29/2021,600,A,57,6.0NRT,294.1,22.6,D
13.063,107.073,344,1.4,1.2,1/29/2021,600,A,92,6.0NRT,295.1,67.7,D
12.939,106.309,317.1,1.6,1.3,1/29/2021,600,A,68,6.0NRT,289.3,13.7,D
12.904,106.098,310,1.7,1.3,1/29/2021,600,A,19,6.0NRT,280.3,7,D
12.39,103.12,315.5,2.9,1.6,1/29/2021,600,A,34,6.0NRT,284.1,43.8,D
13.131,107.427,331.6,1.4,1.2,1/29/2021,600,A,84,6.0NRT,300.1,30.7,D
13.129,107.415,330.4,1.4,1.2,1/29/2021,600,A,83,6.0NRT,301.6,29.4,D
13.078,107.098,315.5,1.4,1.2,1/29/2021,600,A,47,6.0NRT,292.6,6.5,D
13.002,106.625,314.9,1.6,1.2,1/29/2021,600,A,17,6.0NRT,289.8,8.4,D
12.967,106.41,320.8,1.6,1.2,1/29/2021,600,A,74,6.0NRT,290.8,20.2,D
12.93,106.187,316.5,1.7,1.3,1/29/2021,600,A,62,6.0NRT,281.3,15,D
13.147,107.462,335,1.4,1.2,1/29/2021,600,A,87,6.0NRT,299.2,38.3,D
13.145,107.45,347.4,1.4,1.2,1/29/2021,600,A,94,6.0NRT,299,70.9,D
13.015,106.637,320.5,1.5,1.2,1/29/2021,600,A,65,6.0NRT,291.2,19.7,D
13.122,107.236,318.1,1.4,1.2,1/29/2021,600,A,18,6.0NRT,294.1,10.9,D
13.068,106.827,314.2,1.5,1.2,1/29/2021,600,A,43,6.0NRT,292.2,10.1,D
13.005,106.433,324.5,1.6,1.2,1/29/2021,600,A,78,6.0NRT,292.2,27.2,D
13.191,107.543,321.3,1.3,1.1,1/29/2021,600,A,74,6.0NRT,292.8,16.5,D
13.05,106.646,310.3,1.5,1.2,1/29/2021,600,A,35,6.0NRT,285.9,7.3,D
12.485,103.235,338.3,2.9,1.6,1/29/2021,600,A,88,6.0NRT,288.7,150.7,D
12.48,103.209,328.4,2.9,1.6,1/29/2021,600,A,77,6.0NRT,289.1,86.5,D
12.476,103.183,320.7,2.9,1.6,1/29/2021,600,A,33,6.0NRT,288.1,47.3,D
13.18,107.406,320,1.4,1.2,1/29/2021,600,A,23,6.0NRT,294.1,10.5,D
13.083,106.782,323.1,1.5,1.2,1/29/2021,600,A,42,6.0NRT,297.2,24.3,D
13.179,107.412,325.7,1.4,1.2,1/29/2021,600,A,59,6.0NRT,296.3,20.1,D
13.175,107.324,321.2,1.4,1.2,1/29/2021,600,A,74,6.0NRT,294.9,18.2,D
13.088,106.789,318.3,1.5,1.2,1/29/2021,600,A,63,6.0NRT,294.1,18,D
13.086,106.775,324.9,1.5,1.2,1/29/2021,600,A,78,6.0NRT,296.1,30.8,D
12.468,103.204,319.9,2.9,1.6,1/29/2021,600,A,55,6.0NRT,289.6,45.3,D
12.464,103.178,320.5,2.9,1.6,1/29/2021,600,A,32,6.0NRT,288.9,46.7,D
13.112,106.868,321,1.5,1.2,1/29/2021,600,A,71,6.0NRT,287.4,22.6,D
13.087,106.718,317.2,1.5,1.2,1/29/2021,600,A,61,6.0NRT,290.7,16.7,D
13.069,106.607,322.7,1.6,1.2,1/29/2021,600,A,76,6.0NRT,287.8,25.8,D
13.017,106.289,318.9,1.6,1.3,1/29/2021,600,A,71,6.0NRT,293.1,14.8,D
13.004,106.214,319.3,1.7,1.3,1/29/2021,600,A,51,6.0NRT,287.4,18.8,D
12.487,103.228,337.5,2.9,1.6,1/29/2021,600,A,84,6.0NRT,288.6,145.2,D
12.998,106.106,343.8,1.7,1.3,1/29/2021,600,A,92,6.0NRT,287.7,86.5,D
12.995,106.091,325.3,1.7,1.3,1/29/2021,600,A,49,6.0NRT,291,27.5,D
13.109,106.715,318.1,1.5,1.2,1/29/2021,600,A,26,6.0NRT,290.9,17.5,D
13.009,106.104,334,1.7,1.3,1/29/2021,600,A,86,6.0NRT,286.5,53.7,D
13.007,106.089,335.7,1.7,1.3,1/29/2021,600,A,76,6.0NRT,290.6,59.9,D
13.263,107.611,315.8,1.3,1.1,1/29/2021,600,A,61,6.0NRT,294.4,8.4,D
13.228,107.391,323,1.4,1.2,1/29/2021,600,A,58,6.0NRT,288.9,22.4,D
13.115,106.685,317.6,1.5,1.2,1/29/2021,600,A,26,6.0NRT,290.2,16.2,D
13.113,106.671,318.6,1.5,1.2,1/29/2021,600,A,55,6.0NRT,290.1,18,D
13.065,106.371,320.2,1.6,1.2,1/29/2021,600,A,59,6.0NRT,297.4,13.7,D
13.018,106.087,315.6,1.7,1.3,1/29/2021,600,A,21,6.0NRT,287.7,13.2,D
13.113,106.599,321.2,1.6,1.2,1/29/2021,600,A,74,6.0NRT,292.4,20.8,D
13.087,106.368,321.2,1.6,1.2,1/29/2021,600,A,74,6.0NRT,296.9,15,D
13.084,106.353,320,1.6,1.3,1/29/2021,600,A,29,6.0NRT,296.9,12,D
13.079,106.247,319,1.6,1.3,1/29/2021,600,A,54,6.0NRT,291.9,15.3,D
13.022,105.894,320.4,1.8,1.3,1/29/2021,600,A,45,6.0NRT,293,25,D
13.1,106.305,324.3,1.6,1.3,1/29/2021,600,A,76,6.0NRT,295.8,21.7,D
13.046,105.97,326.9,1.7,1.3,1/29/2021,600,A,0,6.0NRT,293.4,41.5,D
13.235,107.126,326.1,1.4,1.2,1/29/2021,600,A,78,6.0NRT,285,28.1,D
13.101,106.315,326,1.6,1.3,1/29/2021,600,A,80,6.0NRT,296.1,25.6,D
13.053,106.028,314.6,1.7,1.3,1/29/2021,600,A,30,6.0NRT,291.4,14,D
13.043,105.966,326.7,1.7,1.3,1/29/2021,600,A,70,6.0NRT,293.2,41.4,D
13.315,107.56,319.7,1.3,1.1,1/29/2021,600,A,72,6.0NRT,292.1,15.8,D
13.313,107.547,320.7,1.3,1.1,1/29/2021,600,A,74,6.0NRT,293.1,17.2,D
13.286,107.376,330.6,1.4,1.2,1/29/2021,600,A,79,6.0NRT,290.5,34.6,D
13.284,107.364,326.9,1.4,1.2,1/29/2021,600,A,69,6.0NRT,296.5,27.4,D
13.205,106.875,324.5,1.5,1.2,1/29/2021,600,A,74,6.0NRT,286.3,29.1,D
13.155,106.572,316.8,1.6,1.2,1/29/2021,600,A,40,6.0NRT,294.4,12.3,D
13.112,106.313,321.4,1.6,1.3,1/29/2021,600,A,65,6.0NRT,296.6,16.6,D
13.278,107.262,339.2,1.4,1.2,1/29/2021,600,A,90,6.0NRT,296.6,53.4,D
13.276,107.249,324.3,1.4,1.2,1/29/2021,600,A,50,6.0NRT,295.3,19.9,D
13.168,106.584,316.7,1.6,1.2,1/29/2021,600,A,23,6.0NRT,293.4,12.3,D
13.297,107.311,328.2,1.4,1.2,1/29/2021,600,A,64,6.0NRT,295.3,29.5,D
13.276,107.184,319.8,1.4,1.2,1/29/2021,600,A,69,6.0NRT,294.8,15.3,D
13.357,107.626,318.1,1.3,1.1,1/29/2021,600,A,70,6.0NRT,292.9,12.8,D
13.355,107.614,325.3,1.3,1.1,1/29/2021,600,A,79,6.0NRT,292.9,24.1,D
13.34,107.518,315.3,1.3,1.1,1/29/2021,600,A,54,6.0NRT,293.6,7.7,D
13.221,106.774,315.3,1.5,1.2,1/29/2021,600,A,26,6.0NRT,291.9,10.7,D
13.219,106.761,317.2,1.5,1.2,1/29/2021,600,A,57,6.0NRT,292.1,13.7,D
13.183,106.538,315.2,1.6,1.2,1/29/2021,600,A,55,6.0NRT,290,12.8,D
13.181,106.524,322.6,1.6,1.2,1/29/2021,600,A,76,6.0NRT,290.5,26.1,D
13.148,106.322,335.6,1.6,1.3,1/29/2021,600,A,87,6.0NRT,296.6,51.3,D
13.146,106.307,339.7,1.6,1.3,1/29/2021,600,A,90,6.0NRT,295.8,65.6,D
13.109,106.082,318.8,1.7,1.3,1/29/2021,600,A,58,6.0NRT,294.5,14.5,D
13.106,106.066,316.7,1.7,1.3,1/29/2021,600,A,0,6.0NRT,293.9,13.3,D
12.613,103.171,314.4,2.9,1.6,1/29/2021,600,A,22,6.0NRT,290.5,24.3,D
12.609,103.146,315.8,2.9,1.6,1/29/2021,600,A,44,6.0NRT,289.8,31.9,D
13.367,107.625,313.4,1.3,1.1,1/29/2021,600,A,41,6.0NRT,291.5,6.9,D
13.223,106.718,332.4,1.5,1.2,1/29/2021,600,A,85,6.0NRT,293.3,44.1,D
13.221,106.704,318.9,1.5,1.2,1/29/2021,600,A,38,6.0NRT,291.7,16.7,D
13.206,106.607,312.9,1.5,1.2,1/29/2021,600,A,45,6.0NRT,291.2,10.6,D
13.203,106.593,325.3,1.5,1.2,1/29/2021,600,A,79,6.0NRT,290.8,33,D
12.623,103.143,314.9,2.9,1.6,1/29/2021,600,A,51,6.0NRT,289.4,24.5,D
12.586,102.93,313.7,3,1.7,1/29/2021,600,A,58,6.0NRT,288.3,23.2,D
12.557,102.767,312.5,3.1,1.7,1/29/2021,600,A,43,6.0NRT,288.9,29,D
12.552,102.739,318.8,3.1,1.7,1/29/2021,600,A,74,6.0NRT,288.1,62.3,D
13.291,107.076,317.5,1.4,1.2,1/29/2021,600,A,67,6.0NRT,293,11.3,D
13.234,106.716,319.9,1.5,1.2,1/29/2021,600,A,35,6.0NRT,294.5,16.2,D
13.168,106.303,326.4,1.6,1.3,1/29/2021,600,A,57,6.0NRT,295.9,29.9,D
13.367,107.489,316.6,1.3,1.1,1/29/2021,600,A,48,6.0NRT,294.4,8,D
13.302,107.074,316.3,1.4,1.2,1/29/2021,600,A,44,6.0NRT,292.4,8.9,D
13.368,107.426,326.8,1.4,1.2,1/29/2021,600,A,80,6.0NRT,296.6,22.6,D
13.366,107.413,350.8,1.4,1.2,1/29/2021,600,A,96,6.0NRT,295.6,84.5,D
13.364,107.401,320.7,1.4,1.2,1/29/2021,600,A,73,6.0NRT,293.9,14.3,D
13.365,107.42,341.7,1.4,1.2,1/29/2021,600,A,91,6.0NRT,296.7,57,D
13.363,107.407,329.3,1.4,1.2,1/29/2021,600,A,83,6.0NRT,295.7,28.5,D
12.556,102.76,317.3,3.1,1.7,1/29/2021,600,A,56,6.0NRT,289,45.2,D
12.551,102.732,314.1,3.1,1.7,1/29/2021,600,A,34,6.0NRT,287.5,36,D
13.407,107.55,316.4,1.3,1.1,1/29/2021,600,A,68,6.0NRT,290.6,12.3,D
13.393,107.465,319.6,1.3,1.1,1/29/2021,600,A,59,6.0NRT,292.8,13,D
13.391,107.453,351.3,1.3,1.1,1/29/2021,600,A,96,6.0NRT,295.9,86.3,D
13.337,107.115,356.4,1.4,1.2,1/29/2021,600,A,93,6.0NRT,297.6,114.7,D
13.335,107.102,324.3,1.4,1.2,1/29/2021,600,A,74,6.0NRT,294.8,22.9,D
13.258,106.634,322.5,1.5,1.2,1/29/2021,600,A,76,6.0NRT,290.7,26,D
13.256,106.62,337.8,1.5,1.2,1/29/2021,600,A,89,6.0NRT,289,64.1,D
13.218,106.393,322.9,1.6,1.2,1/29/2021,600,A,73,6.0NRT,295.7,22.8,D
13.388,107.365,345.4,1.4,1.2,1/29/2021,600,A,93,6.0NRT,294.3,70.1,D
13.376,107.291,335.2,1.4,1.2,1/29/2021,600,A,87,6.0NRT,296.2,42.5,D
13.267,106.618,331.3,1.5,1.2,1/29/2021,600,A,84,6.0NRT,289.5,46,D
13.217,106.318,320.9,1.6,1.3,1/29/2021,600,A,54,6.0NRT,293.7,19.9,D
13.215,106.303,320.9,1.6,1.3,1/29/2021,600,A,51,6.0NRT,292.8,20.4,D
13.378,107.239,323.7,1.4,1.2,1/29/2021,600,A,64,6.0NRT,297.1,18.3,D
13.376,107.226,321,1.4,1.2,1/29/2021,600,A,67,6.0NRT,296.4,13.5,D
12.723,103.354,313.2,2.8,1.6,1/29/2021,600,A,65,6.0NRT,286.9,18.5,D
12.62,102.776,314.1,3.1,1.7,1/29/2021,600,A,67,6.0NRT,287.6,32.7,D
13.302,106.698,315.7,1.5,1.2,1/29/2021,600,A,35,6.0NRT,291,12.1,D
13.508,107.93,314.6,1.3,1.1,1/29/2021,600,A,58,6.0NRT,291.9,10.3,D
13.506,107.918,313.5,1.3,1.1,1/29/2021,600,A,51,6.0NRT,292.5,8.6,D
13.315,106.71,315.3,1.5,1.2,1/29/2021,600,A,29,6.0NRT,291,10.7,D
13.313,106.696,341.3,1.5,1.2,1/29/2021,600,A,91,6.0NRT,292.3,71.4,D
13.496,107.79,322.6,1.3,1.1,1/29/2021,600,A,76,6.0NRT,296.9,16.6,D
13.387,107.093,353.3,1.4,1.2,1/29/2021,600,A,97,6.0NRT,295.1,102.4,D
13.385,107.08,319.6,1.4,1.2,1/29/2021,600,A,73,6.0NRT,292.7,15.9,D
13.223,106.071,328.7,1.7,1.3,1/29/2021,600,A,82,6.0NRT,294.4,37.6,D
13.403,107.13,330.7,1.4,1.2,1/29/2021,600,A,84,6.0NRT,296.2,32.8,D
13.401,107.117,319.6,1.4,1.2,1/29/2021,600,A,53,6.0NRT,294.9,13,D
13.354,106.814,318.1,1.5,1.2,1/29/2021,600,A,70,6.0NRT,290.9,12.7,D
13.232,106.053,317.7,1.7,1.3,1/29/2021,600,A,45,6.0NRT,294.2,13.1,D
13.229,106.049,320.2,1.7,1.3,1/29/2021,600,A,53,6.0NRT,294.4,17,D
13.448,107.234,340.7,1.4,1.2,1/29/2021,600,A,91,6.0NRT,297.9,52.8,D
13.446,107.222,337.3,1.4,1.2,1/29/2021,600,A,89,6.0NRT,296.1,43.8,D
13.389,106.872,315.8,1.5,1.2,1/29/2021,600,A,53,6.0NRT,292.2,11.5,D
13.452,107.195,327.4,1.4,1.2,1/29/2021,600,A,61,6.0NRT,296.9,22.6,D
13.45,107.182,323.8,1.4,1.2,1/29/2021,600,A,48,6.0NRT,298,17.1,D
13.266,106.058,320.1,1.7,1.3,1/29/2021,600,A,73,6.0NRT,295,20.8,D
13.49,107.368,316.9,1.4,1.2,1/29/2021,600,A,62,6.0NRT,294.5,11,D
13.482,107.318,317.7,1.4,1.2,1/29/2021,600,A,71,6.0NRT,295.9,12.1,D
12.756,102.942,312.4,3,1.6,1/29/2021,600,A,60,6.0NRT,289.6,25.9,D
13.471,107.113,321.5,1.4,1.2,1/29/2021,600,A,43,6.0NRT,293.6,15.2,D
13.477,107.086,323.1,1.4,1.2,1/29/2021,600,A,26,6.0NRT,292.1,18.7,D
13.328,106.079,315,1.7,1.3,1/29/2021,600,A,65,6.0NRT,293.5,13.9,D
13.5,107.095,321.3,1.4,1.2,1/29/2021,600,A,26,6.0NRT,291.4,15.1,D
13.498,107.102,326.5,1.4,1.2,1/29/2021,600,A,64,6.0NRT,293.2,25,D
13.437,106.533,323.3,1.5,1.2,1/29/2021,600,A,40,6.0NRT,289.2,21.1,D
13.512,106.926,319.5,1.4,1.2,1/29/2021,600,A,55,6.0NRT,296.7,13.7,D
13.51,106.776,319.9,1.5,1.2,1/29/2021,600,A,69,6.0NRT,292.7,15.4,D
13.438,106.328,316,1.6,1.2,1/29/2021,600,A,68,6.0NRT,292.7,13.8,D
13.435,106.313,316,1.6,1.2,1/29/2021,600,A,68,6.0NRT,292.3,14.9,D
13.538,106.881,323.2,1.5,1.2,1/29/2021,600,A,68,6.0NRT,291.7,19.5,D
13.521,106.774,318.9,1.5,1.2,1/29/2021,600,A,58,6.0NRT,293,13.7,D
13.503,106.665,318.9,1.5,1.2,1/29/2021,600,A,73,6.0NRT,294.6,15,D
13.552,106.905,326.3,1.5,1.2,1/29/2021,600,A,71,6.0NRT,293.9,24.5,D
13.55,106.892,322.7,1.5,1.2,1/29/2021,600,A,51,6.0NRT,292.6,17.9,D
13.503,106.594,336.3,1.5,1.2,1/29/2021,600,A,63,6.0NRT,295.1,48,D
13.496,106.552,316,1.5,1.2,1/29/2021,600,A,59,6.0NRT,292.7,10.5,D
13.494,106.538,316.9,1.5,1.2,1/29/2021,600,A,41,6.0NRT,293.4,12.6,D
13.492,106.524,333,1.5,1.2,1/29/2021,600,A,86,6.0NRT,293.3,47.5,D
13.556,106.899,328.2,1.5,1.2,1/29/2021,600,A,66,6.0NRT,293.9,28,D
13.498,106.546,322.7,1.5,1.2,1/29/2021,600,A,66,6.0NRT,293.1,21.4,D
13.493,106.518,327.6,1.5,1.2,1/29/2021,600,A,64,6.0NRT,292.4,32.1,D
13.518,106.6,327,1.5,1.2,1/29/2021,600,A,59,6.0NRT,294.2,27.2,D
13.526,106.584,326.3,1.5,1.2,1/29/2021,600,A,30,6.0NRT,295.8,24.7,D
13.59,106.77,323.4,1.5,1.2,1/29/2021,600,A,78,6.0NRT,294.5,20.6,D
13.588,106.757,319.1,1.5,1.2,1/29/2021,600,A,73,6.0NRT,294.1,13,D
13.506,106.113,318.9,1.7,1.3,1/29/2021,600,A,72,6.0NRT,291.7,21,D
13.62,106.751,315.8,1.5,1.2,1/29/2021,600,A,54,6.0NRT,291.8,10.8,D
13.607,106.67,321.7,1.5,1.2,1/29/2021,600,A,52,6.0NRT,296.3,15.6,D
13.58,106.503,318.9,1.5,1.2,1/29/2021,600,A,59,6.0NRT,292.4,17.6,D
13.536,106.154,320.8,1.6,1.3,1/29/2021,600,A,75,6.0NRT,292.8,21.4,D
13.533,106.139,321.1,1.6,1.3,1/29/2021,600,A,73,6.0NRT,291.8,22.2,D
13.584,106.51,316.9,1.5,1.2,1/29/2021,600,A,51,6.0NRT,293.6,12,D
13.531,106.194,320,1.6,1.3,1/29/2021,600,A,73,6.0NRT,294.9,19.3,D
13.535,106.147,328.3,1.6,1.3,1/29/2021,600,A,82,6.0NRT,293,39.7,D
13.631,106.659,339.5,1.5,1.2,1/29/2021,600,A,90,6.0NRT,295,59.3,D
13.629,106.645,329.8,1.5,1.2,1/29/2021,600,A,83,6.0NRT,293.4,33.7,D
13.376,105.138,317.4,2,1.4,1/29/2021,600,A,64,6.0NRT,278.5,26.8,D
13.639,106.573,317.2,1.5,1.2,1/29/2021,600,A,50,6.0NRT,292.2,11.9,D
13.583,106.23,324.7,1.6,1.3,1/29/2021,600,A,11,6.0NRT,296.4,25.1,D
13.343,104.726,310.8,2.1,1.4,1/29/2021,600,A,40,6.0NRT,280.2,14.3,D
13.296,104.45,315.2,2.2,1.4,1/29/2021,600,A,50,6.0NRT,288.7,24.4,D
13.598,106.182,326.6,1.6,1.3,1/29/2021,600,A,61,6.0NRT,295.1,27.2,D
13.607,106.165,318.1,1.6,1.3,1/29/2021,600,A,32,6.0NRT,293.3,12.7,D
13.483,105.335,309.6,1.9,1.3,1/29/2021,600,A,43,6.0NRT,276.6,12.4,D
13.48,105.318,311,1.9,1.3,1/29/2021,600,A,53,6.0NRT,280.2,14.7,D
13.469,105.248,313.4,1.9,1.4,1/29/2021,600,A,61,6.0NRT,280,19.1,D
13.466,105.231,309,1.9,1.4,1/29/2021,600,A,31,6.0NRT,278.6,10.9,D
13.662,106.366,322.6,1.6,1.2,1/29/2021,600,A,44,6.0NRT,294.6,18.9,D
13.66,106.351,323,1.6,1.2,1/29/2021,600,A,68,6.0NRT,294.8,19.8,D
13.641,106.235,332.3,1.6,1.2,1/29/2021,600,A,85,6.0NRT,294.7,41.2,D
13.476,105.331,311.7,1.9,1.3,1/29/2021,600,A,55,6.0NRT,277.2,16.1,D
13.663,106.361,326.4,1.6,1.2,1/29/2021,600,A,77,6.0NRT,294.4,30,D
13.66,106.346,320.6,1.6,1.2,1/29/2021,600,A,59,6.0NRT,295.2,16.8,D
13.641,106.23,327.5,1.6,1.2,1/29/2021,600,A,81,6.0NRT,294.2,28.8,D
13.473,105.243,321.7,1.9,1.4,1/29/2021,600,A,75,6.0NRT,280.8,38.6,D
13.753,106.84,316.3,1.5,1.2,1/29/2021,600,A,60,6.0NRT,282.8,14.7,D
13.751,106.827,349.5,1.5,1.2,1/29/2021,600,A,95,6.0NRT,288.1,95.5,D
