latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
21.898,109.295,305.2,1.3,1.1,1/30/2021,335,T,53,6.0NRT,291.3,7.5,D
21.703,110.015,305.6,1.5,1.2,1/30/2021,335,T,54,6.0NRT,292,6.7,D
21.584,110.628,305.4,1.6,1.3,1/30/2021,335,T,50,6.0NRT,292.3,8.3,D
21.733,109.656,309.7,1.4,1.2,1/30/2021,335,T,65,6.0NRT,292.9,10,D
3.371,101.584,316.7,1,1,1/30/2021,345,T,49,6.0NRT,299.1,6.8,D
1.331,102.235,310.5,1,1,1/30/2021,345,T,31,6.0NRT,292.5,5.1,D
0.694,102.739,317,1.1,1,1/30/2021,345,T,73,6.0NRT,299.4,11.1,D
0.692,102.748,316.9,1.1,1,1/30/2021,345,T,72,6.0NRT,299,10.9,D
0.691,102.758,315.5,1.1,1,1/30/2021,345,T,56,6.0NRT,298.5,9.4,D
0.358,102.844,314.5,1.1,1,1/30/2021,345,T,31,6.0NRT,294.9,8.8,D
21.725,109.662,307.5,1.4,1.2,1/30/2021,340,T,43,6.0NRT,293.2,7.3,D
21.644,109.464,313.5,1.4,1.2,1/30/2021,340,T,69,6.0NRT,294,13.4,D
21.562,100.892,304.8,1.6,1.2,1/30/2021,340,T,51,6.0NRT,291.9,7.7,D
21.134,96.965,311.6,3,1.6,1/30/2021,340,T,42,6.0NRT,296,25.4,D
21.131,96.994,317.5,3,1.6,1/30/2021,340,T,73,6.0NRT,296.9,46,D
21.131,96.986,320.5,3,1.6,1/30/2021,340,T,76,6.0NRT,297,60.1,D
20.805,97.983,308.9,2.5,1.5,1/30/2021,340,T,51,6.0NRT,295.4,15.5,D
19.437,102.428,306.7,1.2,1.1,1/30/2021,340,T,49,6.0NRT,291,6.2,D
18.247,104.061,315.1,1,1,1/30/2021,340,T,63,6.0NRT,294.7,10,D
18.854,97.424,312.7,2.6,1.5,1/30/2021,340,T,0,6.0NRT,296.3,22.6,D
18.067,103.512,308.1,1,1,1/30/2021,340,T,42,6.0NRT,290.7,4,D
18.132,102.989,316.2,1.1,1,1/30/2021,340,T,51,6.0NRT,286.6,13.8,D
17.833,104.376,315.1,1,1,1/30/2021,340,T,66,6.0NRT,296.5,9.3,D
17.775,104.52,315.6,1,1,1/30/2021,340,T,71,6.0NRT,297.4,9.9,D
17.774,104.529,314,1,1,1/30/2021,340,T,69,6.0NRT,295.7,8.7,D
17.821,104.077,319.9,1,1,1/30/2021,340,T,76,6.0NRT,299.2,11.5,D
18.25,100.398,315.2,1.5,1.2,1/30/2021,340,T,63,6.0NRT,297.1,15.1,D
17.338,104.864,311.1,1,1,1/30/2021,340,T,55,6.0NRT,296.8,5.4,D
17.371,104.575,313.3,1,1,1/30/2021,340,T,63,6.0NRT,299.3,5.4,D
17.251,104.325,316.6,1,1,1/30/2021,340,T,69,6.0NRT,297.6,7.9,D
17.042,105.113,321.1,1,1,1/30/2021,340,T,64,6.0NRT,293.3,14.9,D
17.278,102.166,309,1.2,1.1,1/30/2021,340,T,55,6.0NRT,283.3,7.2,D
16.857,103.479,321.1,1,1,1/30/2021,340,T,75,6.0NRT,293.8,12.8,D
16.848,103.478,332.3,1,1,1/30/2021,340,T,81,6.0NRT,293.4,25.2,D
16.567,105.39,316.9,1,1,1/30/2021,340,T,72,6.0NRT,291.4,10.2,D
16.565,105.4,313.4,1,1,1/30/2021,340,T,51,6.0NRT,294.3,7.2,D
16.438,105.325,317.9,1,1,1/30/2021,340,T,73,6.0NRT,295.5,9.7,D
16.405,105.304,312.9,1,1,1/30/2021,340,T,52,6.0NRT,297.5,6.6,D
16.612,103.585,311.1,1,1,1/30/2021,340,T,54,6.0NRT,291.5,4.6,D
16.564,103.142,318.1,1,1,1/30/2021,340,T,71,6.0NRT,298,8,D
16.555,103.141,317.4,1,1,1/30/2021,340,T,70,6.0NRT,298,7.8,D
16.384,103.377,310.8,1,1,1/30/2021,340,T,39,6.0NRT,294,4.3,D
16.382,103.387,327.9,1,1,1/30/2021,340,T,81,6.0NRT,294.6,21.1,D
16.456,102.662,320.9,1.1,1,1/30/2021,340,T,75,6.0NRT,297.9,12.8,D
16.22,104.063,313.8,1,1,1/30/2021,340,T,58,6.0NRT,297.5,5,D
16.166,103.228,313.7,1,1,1/30/2021,340,T,60,6.0NRT,296.8,5.6,D
15.674,106.214,313.4,1.1,1,1/30/2021,340,T,62,6.0NRT,300.1,6,D
15.749,104.447,314.3,1,1,1/30/2021,340,T,51,6.0NRT,298.5,5.4,D
15.715,104.555,316.5,1,1,1/30/2021,340,T,63,6.0NRT,298.6,6.9,D
15.148,106.56,319.9,1.2,1.1,1/30/2021,340,T,76,6.0NRT,294.1,16.1,D
15.146,106.571,321.4,1.2,1.1,1/30/2021,340,T,78,6.0NRT,294.5,18.5,D
15.853,101.688,317.6,1.2,1.1,1/30/2021,340,T,69,6.0NRT,295.7,10.7,D
15.56,102.31,325.6,1.1,1,1/30/2021,340,T,79,6.0NRT,294.5,18.5,D
14.926,106.271,310.2,1.1,1.1,1/30/2021,340,T,55,6.0NRT,297.2,5.7,D
14.764,106.841,315.7,1.2,1.1,1/30/2021,340,T,70,6.0NRT,296.3,8.6,D
14.785,105.752,322.7,1.1,1,1/30/2021,340,T,76,6.0NRT,301.8,12.2,D
14.684,106.299,324.5,1.1,1.1,1/30/2021,340,T,75,6.0NRT,299.8,21.7,D
14.682,106.31,314,1.1,1.1,1/30/2021,340,T,51,6.0NRT,297.6,9.6,D
14.674,106.298,318.5,1.1,1.1,1/30/2021,340,T,54,6.0NRT,297.4,12.8,D
14.997,104.106,317.5,1,1,1/30/2021,340,T,54,6.0NRT,299.4,7.3,D
14.611,106.395,310.2,1.1,1.1,1/30/2021,340,T,18,6.0NRT,297.5,5.4,D
14.585,106.434,314.7,1.2,1.1,1/30/2021,340,T,68,6.0NRT,299.8,6.9,D
15.358,100.806,316.9,1.3,1.1,1/30/2021,340,T,68,6.0NRT,297.3,9.6,D
15.1,102.693,315.3,1.1,1,1/30/2021,340,T,58,6.0NRT,297.7,5.8,D
15.348,100.805,335.2,1.3,1.1,1/30/2021,340,T,87,6.0NRT,298.3,40.3,D
15.346,100.817,325.4,1.3,1.1,1/30/2021,340,T,79,6.0NRT,297.8,21.5,D
14.507,106.404,313.8,1.2,1.1,1/30/2021,340,T,67,6.0NRT,299.8,8.2,D
14.501,105.692,321,1.1,1,1/30/2021,340,T,72,6.0NRT,303.1,10.3,D
14.492,105.69,321.6,1.1,1,1/30/2021,340,T,75,6.0NRT,300.9,10.9,D
14.463,105.756,317.4,1.1,1,1/30/2021,340,T,69,6.0NRT,300.9,7.4,D
15.316,99.452,309.1,1.6,1.2,1/30/2021,340,T,32,6.0NRT,293,9.5,D
14.428,105.624,314.7,1.1,1,1/30/2021,340,T,56,6.0NRT,299.5,7.8,D
14.339,105.894,315.3,1.1,1,1/30/2021,340,T,59,6.0NRT,300,8.2,D
14.092,107.194,308,1.3,1.1,1/30/2021,340,T,55,6.0NRT,293.5,5.4,D
14.321,105.721,312.6,1.1,1,1/30/2021,340,T,35,6.0NRT,298.9,5.5,D
14.258,105.762,322,1.1,1,1/30/2021,340,T,76,6.0NRT,302,12.3,D
14.154,106.208,315,1.1,1.1,1/30/2021,340,T,51,6.0NRT,301.8,5.8,D
14.375,104.632,317.2,1,1,1/30/2021,340,T,68,6.0NRT,293.8,9.5,D
14.374,104.641,325.4,1,1,1/30/2021,340,T,79,6.0NRT,295.2,16.9,D
14.281,104.893,317.8,1,1,1/30/2021,340,T,56,6.0NRT,301.5,5.8,D
14.349,104.383,319.5,1,1,1/30/2021,340,T,28,6.0NRT,298.6,10.1,D
14.268,104.856,319.9,1,1,1/30/2021,340,T,71,6.0NRT,300,8.4,D
14.199,105.252,314.8,1,1,1/30/2021,340,T,56,6.0NRT,296.5,9.3,D
14.254,104.825,325.3,1,1,1/30/2021,340,T,78,6.0NRT,299,14.4,D
14.19,105.065,328.1,1,1,1/30/2021,340,T,66,6.0NRT,301.1,18.4,D
14.468,103.125,316.8,1,1,1/30/2021,340,T,65,6.0NRT,300,6.4,D
14.562,102.328,322.9,1.1,1,1/30/2021,340,T,76,6.0NRT,297.9,13.2,D
14.56,102.338,320.8,1.1,1,1/30/2021,340,T,70,6.0NRT,295.8,10.7,D
14.187,104.901,319.3,1,1,1/30/2021,340,T,70,6.0NRT,301.9,7.6,D
14.186,104.911,317.9,1,1,1/30/2021,340,T,67,6.0NRT,300.9,6,D
13.986,106.105,317.2,1.1,1.1,1/30/2021,340,T,67,6.0NRT,300.3,9.4,D
14.157,104.919,329.7,1,1,1/30/2021,340,T,82,6.0NRT,302.5,19.4,D
14.12,105.165,327.2,1,1,1/30/2021,340,T,80,6.0NRT,298.8,17.5,D
13.976,106.103,314,1.1,1.1,1/30/2021,340,T,39,6.0NRT,299.9,5.7,D
14.159,104.843,334.6,1,1,1/30/2021,340,T,86,6.0NRT,297.1,26.6,D
14.158,104.852,324.1,1,1,1/30/2021,340,T,76,6.0NRT,295.6,13,D
14.154,104.88,320.8,1,1,1/30/2021,340,T,71,6.0NRT,300.1,10,D
14.148,104.918,326.2,1,1,1/30/2021,340,T,78,6.0NRT,301.7,15.7,D
14.139,104.916,326.1,1,1,1/30/2021,340,T,78,6.0NRT,299.2,16.2,D
14.137,104.926,316,1,1,1/30/2021,340,T,45,6.0NRT,299.8,6,D
14.003,105.805,318.5,1.1,1,1/30/2021,340,T,60,6.0NRT,299.3,11.7,D
14.002,105.815,352.8,1.1,1,1/30/2021,340,T,0,6.0NRT,302,70.8,D
14.301,103.764,316.9,1,1,1/30/2021,340,T,62,6.0NRT,299.3,5.5,D
14.23,104.249,316,1,1,1/30/2021,340,T,61,6.0NRT,300.8,5.2,D
13.992,105.814,334.5,1.1,1,1/30/2021,340,T,75,6.0NRT,300.5,31.4,D
14.136,104.753,315.1,1,1,1/30/2021,340,T,47,6.0NRT,295.7,5.5,D
14.134,104.763,329.5,1,1,1/30/2021,340,T,81,6.0NRT,297.8,21.3,D
14.133,104.772,318.4,1,1,1/30/2021,340,T,67,6.0NRT,297,8.5,D
13.992,105.63,318.4,1.1,1,1/30/2021,340,T,69,6.0NRT,298.5,11.6,D
13.923,106.01,338.5,1.1,1.1,1/30/2021,340,T,77,6.0NRT,300.2,40.4,D
14.308,103.408,319.9,1,1,1/30/2021,340,T,69,6.0NRT,299.2,8.9,D
13.987,105.539,342.5,1.1,1,1/30/2021,340,T,91,6.0NRT,301.2,42.6,D
13.986,105.549,374.2,1.1,1,1/30/2021,340,T,100,6.0NRT,303.8,135.6,D
14.255,103.703,326.8,1,1,1/30/2021,340,T,78,6.0NRT,302.2,14.3,D
14.197,104.097,319.7,1,1,1/30/2021,340,T,69,6.0NRT,301.2,7.5,D
13.98,105.541,323.6,1.1,1,1/30/2021,340,T,76,6.0NRT,299.1,16.1,D
13.978,105.551,322.6,1.1,1,1/30/2021,340,T,75,6.0NRT,298.9,14.8,D
13.883,106.113,342.3,1.1,1.1,1/30/2021,340,T,91,6.0NRT,304.8,46,D
13.881,106.124,348.9,1.1,1.1,1/30/2021,340,T,95,6.0NRT,303.8,60.9,D
13.993,105.334,326.9,1.1,1,1/30/2021,340,T,79,6.0NRT,300,20.1,D
14.088,104.644,315.4,1,1,1/30/2021,340,T,58,6.0NRT,296.8,6.6,D
14.086,104.654,313.6,1,1,1/30/2021,340,T,41,6.0NRT,297.2,5.4,D
13.759,106.778,353.1,1.2,1.1,1/30/2021,340,T,97,6.0NRT,303.4,82.6,D
13.757,106.789,327.5,1.2,1.1,1/30/2021,340,T,79,6.0NRT,302.4,23.3,D
14.207,103.78,315.8,1,1,1/30/2021,340,T,34,6.0NRT,299.7,6.2,D
14.206,103.789,314,1,1,1/30/2021,340,T,21,6.0NRT,297.7,5.4,D
13.917,105.703,317.5,1.1,1,1/30/2021,340,T,67,6.0NRT,298.4,11.7,D
13.749,106.776,324.9,1.2,1.1,1/30/2021,340,T,79,6.0NRT,301.3,21.3,D
14.205,103.733,318.1,1,1,1/30/2021,340,T,60,6.0NRT,300.1,5.9,D
14.203,103.742,319.1,1,1,1/30/2021,340,T,66,6.0NRT,300.4,6.8,D
13.79,106.39,311.6,1.2,1.1,1/30/2021,340,T,41,6.0NRT,297.4,8.3,D
13.789,106.4,316.7,1.2,1.1,1/30/2021,340,T,69,6.0NRT,297.5,13.8,D
13.787,106.411,313,1.2,1.1,1/30/2021,340,T,53,6.0NRT,296.6,9.4,D
13.768,106.53,310.7,1.2,1.1,1/30/2021,340,T,50,6.0NRT,296.2,7.5,D
14.05,104.648,313.5,1,1,1/30/2021,340,T,39,6.0NRT,296.6,4.9,D
13.834,106.053,360.8,1.1,1.1,1/30/2021,340,T,100,6.0NRT,300.9,96.3,D
13.832,106.063,331.4,1.1,1.1,1/30/2021,340,T,84,6.0NRT,302.7,26.4,D
14.054,104.563,328.9,1,1,1/30/2021,340,T,81,6.0NRT,298.8,20.8,D
13.947,105.268,322.8,1.1,1,1/30/2021,340,T,75,6.0NRT,299.6,14.2,D
13.935,105.286,324.1,1.1,1,1/30/2021,340,T,76,6.0NRT,299.5,15.9,D
13.933,105.295,326,1.1,1,1/30/2021,340,T,78,6.0NRT,299.2,18.1,D
13.795,106.174,316.1,1.1,1.1,1/30/2021,340,T,54,6.0NRT,299.5,7.2,D
14.535,101.087,308.7,1.2,1.1,1/30/2021,340,T,34,6.0NRT,289.4,5.5,D
13.926,105.288,325.9,1.1,1,1/30/2021,340,T,78,6.0NRT,299.4,18.6,D
14.152,103.71,329.3,1,1,1/30/2021,340,T,81,6.0NRT,298.6,19,D
13.914,105.306,318,1.1,1,1/30/2021,340,T,61,6.0NRT,299.6,9.5,D
13.781,106.112,319.2,1.1,1.1,1/30/2021,340,T,56,6.0NRT,301,9.9,D
13.725,106.472,320.2,1.2,1.1,1/30/2021,340,T,73,6.0NRT,301.1,15.1,D
13.776,106.08,323.1,1.1,1.1,1/30/2021,340,T,49,6.0NRT,299.6,14.4,D
13.774,106.09,327.2,1.1,1.1,1/30/2021,340,T,65,6.0NRT,301.4,18.8,D
13.689,106.635,324.8,1.2,1.1,1/30/2021,340,T,65,6.0NRT,302.5,19.2,D
14.107,103.834,319.1,1,1,1/30/2021,340,T,33,6.0NRT,297.9,9.4,D
13.885,105.311,320.2,1.1,1,1/30/2021,340,T,69,6.0NRT,300.3,10.4,D
13.884,105.321,317.1,1.1,1,1/30/2021,340,T,60,6.0NRT,300.7,6.9,D
13.75,106.182,328.2,1.1,1.1,1/30/2021,340,T,61,6.0NRT,303,20.2,D
13.664,106.665,328.8,1.2,1.1,1/30/2021,340,T,82,6.0NRT,301.9,24.1,D
13.663,106.676,320.6,1.2,1.1,1/30/2021,340,T,73,6.0NRT,302.7,13.1,D
13.929,104.9,319.5,1,1,1/30/2021,340,T,68,6.0NRT,286.4,12.5,D
13.913,104.946,314.7,1,1,1/30/2021,340,T,56,6.0NRT,293.6,8,D
13.791,105.738,319.4,1.1,1,1/30/2021,340,T,61,6.0NRT,299.5,11.5,D
13.773,105.849,323.3,1.1,1,1/30/2021,340,T,71,6.0NRT,303.6,14.9,D
14.01,104.24,317.9,1,1,1/30/2021,340,T,64,6.0NRT,299.3,7.6,D
14.009,104.249,315.6,1,1,1/30/2021,340,T,50,6.0NRT,299.9,4.9,D
13.795,105.647,322.8,1.1,1,1/30/2021,340,T,74,6.0NRT,302.6,14.2,D
13.794,105.657,323.2,1.1,1,1/30/2021,340,T,75,6.0NRT,303.4,14.6,D
13.639,106.57,321.5,1.2,1.1,1/30/2021,340,T,62,6.0NRT,301.5,13.3,D
13.966,104.349,326,1,1,1/30/2021,340,T,76,6.0NRT,304.1,13.2,D
13.964,104.358,322.1,1,1,1/30/2021,340,T,63,6.0NRT,303.3,9.3,D
13.674,106.271,324.5,1.2,1.1,1/30/2021,340,T,69,6.0NRT,302.5,15.8,D
13.976,104.219,319.2,1,1,1/30/2021,340,T,66,6.0NRT,298.8,9.3,D
13.672,106.217,322.7,1.2,1.1,1/30/2021,340,T,63,6.0NRT,302.2,13.3,D
13.652,106.344,319.4,1.2,1.1,1/30/2021,340,T,56,6.0NRT,304.1,9.5,D
13.881,104.79,323.9,1,1,1/30/2021,340,T,74,6.0NRT,297.5,15.1,D
13.81,105.264,328,1.1,1,1/30/2021,340,T,79,6.0NRT,303.3,17.6,D
13.808,105.273,326.1,1.1,1,1/30/2021,340,T,77,6.0NRT,301.6,15.1,D
13.667,106.066,320.2,1.1,1.1,1/30/2021,340,T,35,6.0NRT,303.2,8.8,D
13.521,106.984,316.8,1.3,1.1,1/30/2021,340,T,47,6.0NRT,300.6,7.6,D
13.862,104.673,320.1,1,1,1/30/2021,340,T,68,6.0NRT,295.5,10.3,D
13.648,106.063,321.3,1.1,1.1,1/30/2021,340,T,45,6.0NRT,303,10.6,D
13.52,106.866,320.5,1.3,1.1,1/30/2021,340,T,67,6.0NRT,302.6,12.7,D
13.451,107.289,325.5,1.3,1.1,1/30/2021,340,T,79,6.0NRT,300.1,22.1,D
14.049,103.35,324.9,1,1,1/30/2021,340,T,74,6.0NRT,301,11,D
13.783,105.074,314.8,1,1,1/30/2021,340,T,45,6.0NRT,289.1,7.1,D
13.543,106.593,331,1.2,1.1,1/30/2021,340,T,83,6.0NRT,298.2,28.4,D
13.809,104.84,323.8,1,1,1/30/2021,340,T,74,6.0NRT,298.7,14.9,D
13.727,105.383,315.2,1.1,1,1/30/2021,340,T,44,6.0NRT,299.7,7.5,D
13.596,106.242,321.5,1.2,1.1,1/30/2021,340,T,52,6.0NRT,305,11.8,D
13.542,106.587,316.8,1.2,1.1,1/30/2021,340,T,47,6.0NRT,296.3,8.1,D
13.54,106.598,326,1.2,1.1,1/30/2021,340,T,78,6.0NRT,297.9,20,D
13.878,104.32,328.6,1,1,1/30/2021,340,T,79,6.0NRT,303.3,15.1,D
13.591,106.209,324.6,1.2,1.1,1/30/2021,340,T,34,6.0NRT,305,15.5,D
13.724,105.284,320.4,1.1,1,1/30/2021,340,T,47,6.0NRT,304.4,6.4,D
13.594,106.123,324,1.1,1.1,1/30/2021,340,T,76,6.0NRT,302.1,15.4,D
13.593,106.134,325.2,1.1,1.1,1/30/2021,340,T,77,6.0NRT,301.4,16.6,D
13.862,104.243,321.7,1,1,1/30/2021,340,T,69,6.0NRT,300.9,8.4,D
13.861,104.252,337.2,1,1,1/30/2021,340,T,87,6.0NRT,301.1,28.9,D
13.859,104.261,322.1,1,1,1/30/2021,340,T,70,6.0NRT,300.6,9.2,D
13.841,104.324,319.7,1,1,1/30/2021,340,T,65,6.0NRT,303,5.6,D
13.918,103.737,322,1,1,1/30/2021,340,T,71,6.0NRT,299.7,10.3,D
13.917,103.746,327.3,1,1,1/30/2021,340,T,78,6.0NRT,299.1,16.1,D
13.832,104.322,325.5,1,1,1/30/2021,340,T,75,6.0NRT,304.3,11.4,D
13.815,104.433,329.8,1,1,1/30/2021,340,T,80,6.0NRT,303.7,15.8,D
13.814,104.442,322.7,1,1,1/30/2021,340,T,70,6.0NRT,302.7,7.8,D
13.538,106.233,314.4,1.2,1.1,1/30/2021,340,T,48,6.0NRT,298.7,7.8,D
13.885,103.9,318,1,1,1/30/2021,340,T,62,6.0NRT,300.1,7.2,D
13.86,104.074,332.1,1,1,1/30/2021,340,T,82,6.0NRT,298.9,22.7,D
13.806,104.431,323.7,1,1,1/30/2021,340,T,73,6.0NRT,304.1,9.1,D
13.805,104.441,320.2,1,1,1/30/2021,340,T,67,6.0NRT,302.8,5.7,D
13.429,106.857,317.7,1.3,1.1,1/30/2021,340,T,46,6.0NRT,301.5,9.5,D
13.829,104.219,319.5,1,1,1/30/2021,340,T,65,6.0NRT,301.5,6.7,D
13.68,105.198,322.4,1.1,1,1/30/2021,340,T,66,6.0NRT,303.1,8.3,D
13.832,104.135,318.4,1,1,1/30/2021,340,T,57,6.0NRT,301.4,4.8,D
13.763,104.595,325,1,1,1/30/2021,340,T,75,6.0NRT,300.3,14.5,D
13.456,106.562,320.4,1.2,1.1,1/30/2021,340,T,71,6.0NRT,295.7,13.5,D
13.454,106.573,322.6,1.2,1.1,1/30/2021,340,T,74,6.0NRT,294.6,16.8,D
13.416,106.808,330,1.3,1.1,1/30/2021,340,T,47,6.0NRT,299.8,24.8,D
13.453,106.566,327.7,1.2,1.1,1/30/2021,340,T,80,6.0NRT,294.9,23.5,D
13.417,106.801,324.5,1.3,1.1,1/30/2021,340,T,62,6.0NRT,299.7,17.5,D
13.415,106.813,323.4,1.3,1.1,1/30/2021,340,T,72,6.0NRT,299.5,17.2,D
13.715,104.79,316.9,1,1,1/30/2021,340,T,38,6.0NRT,297.1,7.7,D
13.407,106.8,342.7,1.3,1.1,1/30/2021,340,T,91,6.0NRT,301,51.5,D
13.405,106.811,331.7,1.3,1.1,1/30/2021,340,T,64,6.0NRT,301.3,28.4,D
13.74,104.566,318.2,1,1,1/30/2021,340,T,64,6.0NRT,298.4,8.3,D
13.738,104.575,324.4,1,1,1/30/2021,340,T,75,6.0NRT,298.4,14.6,D
13.302,107.327,313.5,1.4,1.2,1/30/2021,340,T,29,6.0NRT,296.6,6.4,D
13.78,104.177,317.6,1,1,1/30/2021,340,T,49,6.0NRT,300.9,4.4,D
13.778,104.186,333,1,1,1/30/2021,340,T,83,6.0NRT,301.4,22.1,D
13.769,104.185,328.6,1,1,1/30/2021,340,T,79,6.0NRT,302,16.3,D
13.696,104.673,318.5,1,1,1/30/2021,340,T,65,6.0NRT,299.4,7.5,D
13.326,107.047,317.7,1.3,1.1,1/30/2021,340,T,56,6.0NRT,300.4,10.3,D
13.694,104.625,322,1,1,1/30/2021,340,T,71,6.0NRT,297.6,12.2,D
13.693,104.634,321.9,1,1,1/30/2021,340,T,71,6.0NRT,297.3,11.8,D
13.429,106.339,318,1.2,1.1,1/30/2021,340,T,65,6.0NRT,300.1,9.6,D
13.587,105.266,322.3,1.1,1,1/30/2021,340,T,73,6.0NRT,303.9,8.7,D
13.245,107.419,330.7,1.4,1.2,1/30/2021,340,T,84,6.0NRT,298.3,34.4,D
13.212,107.621,309.7,1.4,1.2,1/30/2021,340,T,7,6.0NRT,285.5,6.5,D
13.191,107.751,311.9,1.4,1.2,1/30/2021,340,T,41,6.0NRT,289.2,8.7,D
13.189,107.764,313.9,1.4,1.2,1/30/2021,340,T,44,6.0NRT,286.4,12.9,D
13.206,107.528,314.6,1.4,1.2,1/30/2021,340,T,40,6.0NRT,295.9,9.3,D
13.204,107.541,316.5,1.4,1.2,1/30/2021,340,T,60,6.0NRT,296.1,12.1,D
13.57,105.139,329.8,1,1,1/30/2021,340,T,82,6.0NRT,297.6,20.1,D
13.312,106.813,317.2,1.3,1.1,1/30/2021,340,T,18,6.0NRT,298.8,7.2,D
13.198,107.534,318.1,1.4,1.2,1/30/2021,340,T,43,6.0NRT,297.6,12.9,D
13.317,106.721,337.8,1.2,1.1,1/30/2021,340,T,89,6.0NRT,300.4,42.9,D
13.315,106.732,316.5,1.2,1.1,1/30/2021,340,T,47,6.0NRT,299.7,6.7,D
13.3,106.823,318.1,1.3,1.1,1/30/2021,340,T,52,6.0NRT,300.6,9.1,D
13.299,106.834,317.2,1.3,1.1,1/30/2021,340,T,58,6.0NRT,300.4,8.6,D
13.264,107.055,343.5,1.3,1.1,1/30/2021,340,T,92,6.0NRT,300.6,59,D
13.262,107.067,318.4,1.3,1.1,1/30/2021,340,T,71,6.0NRT,300.4,10.2,D
13.684,104.259,323.9,1,1,1/30/2021,340,T,74,6.0NRT,303.3,10.6,D
13.683,104.268,339.9,1,1,1/30/2021,340,T,89,6.0NRT,303.4,32.5,D
13.546,105.174,320.3,1.1,1,1/30/2021,340,T,62,6.0NRT,301.3,9.1,D
